City,Rating,Raw_Review
Ooty,3,"This fountain was built in British era. Landmark of Ooty. Still its in the same structure as it was built. People can go for a photos, when you hit for shopping nearby."
Ooty,3,"Adam's Fountain is located at centre of main Ooty market. The area is near to charring cross. The fountain was not started until evening when we were there. It appears that it is the oldest fountain. 

The location is surrounded with busy market streets of..."
Ooty,5,Not best of maintenance .. A British era fountain that is in need of some maintenance .. tan average affair at its best
Ooty,4,"We arrived a bit too late to see the fountain light up, but still had a look as it is at a very prominent roundabout in Ooty. One of the oldest if not the oldest of fountains built by the British circa 1880 in honour..."
Ooty,4,If you are travelling from nearby to this area you can have a visit here. The structure and architecture of the temple is really good.
Orchha,4,"We stopped to see the activities of locals as they went about their daily lives, centred around the river. While we were there we were lucky to see a Holy man sat on the rocks and locals playing in the river or washing their clothes..."
Orchha,5,The Betwa River is so beautiful and serene that its a perfect way to forget your day to day struggles. Its peaceful and detoxing. Perfect getaway from the maddening city life.
Orchha,3,"due to an rainless season low-tide, but so far clean (much fish inside) & can cross the water over the waterstone"
Orchha,4,"When I first saw the river view it blew me away! Orcha is surrounded by temples that can compete with Ankor Watt, so having this view as well is stunning. It is the prefect place to watch the sun set over the temples and palaces,..."
Orchha,3,River seems to be good from far but when you reach nearby you see lot of waste material floating on its bed
Pachmarhi,5,"This may be counted as one of the points at Pachmarhi. Overall , it is a beautiful place but not so exciting or a must point to be seen. During rainy season, it has normal flow of water and  can be enjoyed only in gathering."
Pachmarhi,4,"Also known as Fairy Pool, It is near Pandava Caves. Water fall from 30 feet high & forms a shallow pool, which is a popular picnic spot among local"
Pachmarhi,2,We have missed this as we were completely exhausted ourself in reaching Rajat Prapat. this is the place where Ashoka movie song was shot. one should go here and Rajat Prapat can be missed as its just a stream of water to be watched from...
Pachmarhi,4,Apsara Vihar is less of a water fall like that of a bee fall... Its more of a water pond....You can swim in here that u cant do at the beefall .. The fall is at the far end of the pond and water there...
Pachmarhi,5,"This is naturally formed pool with a beautiful and small waterfall. Fondly known as Fairy Pool, Apsara Vihar is situated in the hills of Pachmarhi near Pandava Caves. The 30 feet high waterfall forms a shallow pool, which is a popular picnic spot among local"
Pahalgam,5,"I Go Thare by Travell Taxi ...... This Is 8,500 Mtrs High About sea lavel . good hight An nice view Of snow Peack Lush Green An Good village . I took Some Snacks Thats Good And Bazar Is good ....best thing is Road Of..."
Pahalgam,5,"We went on a a day visit to the Aru Valley , and the highlight of the trip was the wonderful view at the bends and the valley itself . The view while reaching the valley were breathtaking . It is unspoilt and there is..."
Pahalgam,4,We spent close to two hours driving through the sanctuary in the Aru valley. The sights are breathtaking - do stop and take in the ambience. the views are very scenic. The frozen springs and the flowing rivulets also male for a very pretty picture
Pahalgam,5,"Its about 45 mins drive from Pahalgam and the drive itself to Aru Valley is gorgeous, straight out of a movie scene! Its totally worth the drive, do make sure to spend alot of time there if you love nature. The place is pristine and..."
Pahalgam,5,Aru Valley is located in Kashmir. It is a wonderful place to visit. The valley looks stunning and glamourous.
Palampur,5,Shobha Singh Art Gallery is something which has made this place a favourite tourist destination . You can learn clay modelling and hand painting on pottery . The hand painted pottery items are good for collection and for gifting to friends as good souniers.
Palampur,5,"Trying my hands on a pottery session that too at India’s oldest pottery studio was itself a moment of excitement for me. But before that we were taken to their museum that had some amazing pieces kept brought from the places all around. Besides this,..."
Palampur,4,"Unlike the name suggests ""Andretta Artists Village"" this place has nothing much to offer other than learning pottery techniques. It's overall a small clean village. Apart from the Shobha Singh art gallery, which is a much see, this place really has nothing much to offer."
Palampur,4,"Located in a small village near Palampur, this is a must visit for kids, they will learn and be astonished with the variety of things one can do with clay."
Palampur,3,"Caught bus out which too too long. Visited art gallery 100 rupee entry, worth seeing. Walked to Andretta pottery and museum. Electricity was out do did not look in museum but could see the showroom. Classes were taking place and I could sit and watch...."
Patna,1,Its a saying that King had killed his brothers and dumped in this well. Situated near Gulzarbagh Railway station also has Sheetla Mata Mandir.
Patna,2,"I with my wife both senior citizens visited this monument on 15 - 09-2016 at 11.30am while in Patna after Patan Devi temple. It is famous for a reason that Samrat Ashok  had killed their brothers in throw in this well. 
There is a big..."
Patna,2,"In the campus of Shitla mata Temple this well is located, It is just south of Gulzarbagh railway station. There are many stories connected with this well. King Ashoka killed & thrown all his 99 brothers in this well. Another version is that it was..."
Patna,2,"History lovers must visit this place although they will be saddened by it's condition. According to locals, Goddess Shitala Devi came in Ashoka's dream and told him he was the rightful heir to the throne. Hence, he killed all his brothers and threw them in..."
Patna,3,"Agam Kuan is situated close to the Gulzarbagh railway station on the way to Panch Pahadi, on the outskirts of Patna.The Agam Kuan is set within an archaeological site identified by the Archaeological Survey of India which also contains the adjacent Shitala Devi temple where..."
Pelling,4,It’s a tiny trickle. Not worth a ride all the way since it’s filled with tourists and you can barely get a peaceful moment. The access road is quite bumpy and rough .
Pelling,2,It is a small falls. But too much crowded at any point of time. You won't regret if requires to skip from your wishlist.
Pelling,5,Very Beautiful place to visit with ultimate natural beauty all around. Very high Water fall. You can enjoy fresh cold running water with very natural feel of views. Need not to walk and Car will drop near to entry gate. You can enjoy Maggie and...
Pelling,4,The waterfall was not that impressive. It was just another waterfall on the side of the road. There are better falls in Sikkim than this.
Pelling,5,It's a must see tourist attraction at Sikkim. It's much better than other falls nearby. But day by day it's loosing it's own natural beauty.
Porbandar,5,Visit chowpaty beach and enjoyed lot with family. Good beach with average cleaning. Seat on sand and enjoy sea water.
Porbandar,5,Toran Tourist Bungalow on chowpaty is good place to stay with affordable price.  Beach is not that worth enjoying . Good beach front is there for morning walk on sea shore. Its rocky and with lots of algae on it. As usual Indian Tourists mentality...
Porbandar,4,"Very nice place chopaty at porbandar 
This photos has been captured near toral hotel And weather is tenable"
Porbandar,5,Nicely built with lot of space for walking & relaxing. Used mostly by locals in the morning & evenings. An ideal place to unwind always.
Porbandar,5,"Excellent place to relax. You can spent hours here of you are beach lover. However, this is not a place where you can dabble in water. The area has been developed with walkways etc. so no direct entry into the beach."
Puri,3,"Lord Jagannath after a prolonged bath on ""Snan Purnima' falls sick and the Main Temple of Puri Lord will be seen. During these days one visits Alharnath temple to do the Darshan ritual which was done by Sri Caitanya. A cool ride to the temple..."
Puri,3,"Sri Jagannath stays here during Snanyatra periods & gave ""Darshan"" to Sri Chaitanyadev here. It is situated on the road towards Satpara, Chilika lake from Puri."
Puri,3,"Its a lord shiva temple, located in puri. Small but very well known temple in puri after jaganath temple"
Puri,4,"Alarnatha Temple or Alvarnaath (Sanskrit:अल्वारनाथ),(Oriya:ଅଲାରନାଥ) is a temple dedicated to Vishnu  and located in Brahmagiri, Odisha near Puri. It comes in between Puri and Satapada ( Chilka Gate)

It becomes crowded during the krishnapaksha of Ashadha after the SnanaYatra  when lord Jagannath cannot be seen..."
Puri,4,"It is a Hindu temple dedicated to Lord Vishnu and located in Bramhagiri near Puri. Chaitanya Mahaprabhu, during his stay in Puri, use to visit Lord Jagannath every day, and during Anavasara the idol of Lord and his siblings taken to secret chamber for fifteen..."
Purulia,5,"One of the beautiful places to visit in Puruliya, West Bengal, India 🇮🇳. Loved the fresh breeze and early morning hikes, with dew drops scattered all over the grasses. Mystical and wonderfully peaceful."
Purulia,5,It was very beautiful. The road is mostly very well maintained. I enjoyed every moment climbing the hill and getting down from the hill. The lower dam is visible beautifully when you climb the hill. The upper dam is beautiful too. Photography of the upper...
Purulia,5,This place have some great view with some mythology story. Every kind of people can go Thier and visit.
Purulia,5,A good place for one day tour. It's a beautiful hill. It's elevation around 700 meter. The distance between kolkata to ayodha hill 330 km(source google map). Anyone can book a car from puruliya railway station.  It's take around 3 hours. There also a hydrolic...
Purulia,4,One of the top Hill in West Bengale. This is a heart of Puruliya. I tell about the most most most beautiful place in Puruliya The Ayodhya Hill. There have two water reservation damp which are supplied many more electricity. This Hill structure make in...
Puttaparthi,5,A place where several small temples are there but the hanuman temple is the main attraction with a very nice and beautiful hanuman idol
Puttaparthi,4,"if you like visiting old temples, this one is nice. Locals use it regularly and it is part of village life. Just ten minutes walk from the Ganeshgate of the ashram, straight down the main road. After visiting the temples in this area, Krishna, Sathyabamma..."
Puttaparthi,5,"Old temple.   Not attractive. Inside in a room Bhajan on Baba were offered. Walkable from raja gopuram . And near to venugopalaswamy temple.it is said Anjaneya is powerful here., and capable of fulfilling the desires of devotees who prey for their desires."
Puttaparthi,5,"it's an ancient temple where common people and locals go for festivals and worship. it's just five minutes down the main-road from the ashram, across the ancient Krishna temple and a sort of gateway to the old beautiful and charming village of Puttaparthi. just turn..."
Puttaparthi,4,"A must visit to all Sai Baba followers. It's old, dank and dark and gives bountiful grace to those who visit it. Visit during aarthi to get some prasadam."
Rajahmundry,5,The Godavari bridge is best viewed from the Pushkara Ghat in the evenings. The sunset over the majestic Godavari was outstanding. The place had lot of good energy. One can also attend the Aarti at 7 pm. My kids enjoyed visiting the temples on the...
Rajahmundry,5,It's very scenic to see bridge from pushkar ghats. No tolls but you have to drive slow for safety concerns and can also enjoy the view. During the rainy season it is awesome.
Rajahmundry,5,Great River view. Long bridges. Second longest rail cum road bridge. Will be best view on Godavari. One must see River Harathi Ritual on evenings mainly on festive days. Children cultural programme on every Sunday morning.
Rajahmundry,4,River Godavari is a Huge River. Particularly when in floods it would swell and appear like a Sea. The bridge is huge and the drive on the bridge is a must for every visitor to Rajahmundry
Rajahmundry,5,This bridge is an architectural beauty. This is Asia's second largest Rail cum Road bridge over a river. We stayed very close to the bridge and it was a lovely sight to see the train and the other traffic going on the bridge at the...
Rameswaram,5,"27km from Rameshwaram a place to visit for peace/beauty and feel roaring sea.
A good place to spend time in good weather as in case of bad weather you are not allowed here"
Rameswaram,3,"Due to water, the bridge is submerged and not visible. During our visit the boat rides were closed so could not visit. You have to reach Dhanushkodi for this bridge."
Rameswaram,4,This is not just a physical structure. This is a spiritual journey. If you believe then you don't need any proof. The entire journey from Rameswaram to the international border is filled with sights and places of significance from the Ramayana. Must visit.
Rameswaram,4,A Must Place to Visits. Apart from Religion this Impress us the Most is the Wonder Behind the Gods Creature in this Area
Rameswaram,4,"Now nice road have been constructed and you reach by car till Adam's brdge -Ram sethu.  The drive from Rameswaram to Dhanuskodi Adam's brige is enjoyable.
Tourist are allowed to bath at Bay of Bengal side  .. This is place where you can spend hours..."
Ranchi,4,Its on the way to Khunti right side towards Torpa and a very religious importance due to Lord Shiva specially during shrawan month when devotees travel so far to Deoghar.
Ranchi,5,"A calm and peaceful place. 
Not so crowded. Can go and spend some time there. Beautiful view from temple."
Ranchi,5,Large open space and huge temple. Had basic facilities and was clean and well maintained. Good place for worship
Ranchi,5,Nice place of worship. Complex is large and has many facilities. We went to pray in the evening. Place was fairly crowded and we enjoyed our visit
Ranchi,4,"About sixty km from Birsa chauk, Ranchi in Khunti-Torpa road this temple complex that is better known by ""Amreshwar Dham""  now, is a group of old and new temples. One of the old temples roof is towering and high and it is eye catching. A..."
Ranikhet,3,"It is in one isolated corner of the reserve. The worst part is, there are no roads, so no vehicle can reach here. Involves a lot of walking, If you are fond of hiking, this is the place. There are lot of beautiful sights en..."
Ranikhet,2,No one knows the route to Bhalu dam in the area. Few people told us about a horrible dirty trek going towards dam. No car can reach Bhalu dam.
Ranikhet,5,"Since the cleaning was in progress during this time, so couldn't enjoy much otherwise its a worth visiting."
Ranikhet,5,good for a short visit.. not much to offer but can visit for a good time and view. During season time its nice to visit.
Ranikhet,4,"November is not the month to appreciate Chaubatia , the world famous  fruit orchard of Ranikhet  . So there was no point in walking through Chaubatia looking for the fruit laden trees . But for me , a serious water resources engineer , there was..."
Ratnagiri,5,In mango season this must be great.They are generous with various mango products but only worth going in mango season
Ratnagiri,4,"While the Aare and Ware beaches seem very popular - I would strongly advice people to go to Ware beach rather than Aare.
We were in the locality for a couple of days. On day 1 we went to aare beach. The beach approach is..."
Ratnagiri,5,"Very clean beach with lot of open space.Really enjoyed in sea.
Trees nearby beach are just awesome.
Clear view of Mountains.You will going to enjoy sunset,"
Ratnagiri,5,Awesome place to visit. Very neat & clean beach. You can visit anytime in a day. The morning view is mesmerizing !!!!!
Ratnagiri,5,"This is by far one of the cleanest beaches i have been to and surprisingly it is in India. Highly recommended to all sea lovers and adventure sports lovers. You can do scuba diving, boat rides etc. on this beach. There is a beautiful coastal..."
Ravangla,5,"Start at 3 am,reach the peak before sunrise and see the beauty of golden glittering mount everest,kanchenjunga,narsing,sinalchu and other three major mountains range.If the days are very clear, it would be a life time memory which will be ever etched."
Ravangla,4,the climb isnt easy but the way up is beautifull and rain forest at its best . once you reach the top you are above the clouds and the view is magical. you can actually see all of west sikim. it is a full day...
Ravangla,4,It is one day hike from Ravangla. It takes around 8 hours to complete the hiking. I have stayed in hotel chulyang and the owner arranged a young guide for Maenam hill trek. The trek route is scenic and we were lucky to get snowfall...
Ravangla,5,"The climb to Maenam through the dense forests and the sometimes steep, sometimes gentle tracks, with beautiful rhododendrons was a wonderful experience. The trek from 7000ft to 12000ft is not difficult with a reasonable  level of fitness and can be done by all. A good..."
Ravangla,5,"Stationary Warning: Not for easy goers 😖 but one should try it, if you are couch potato, smoker like me, think twice. Need lot of mental strength to complete and coming down is toughest, if you don't have a right pair of shoe like me..."
Rishikesh,5,one more good historical  temple in rishikesh.  a must visit place if you are history lover. this is bharat mata temple. bharat is our country name and mata is mother.
Rishikesh,5,"This is a tall 8-storey temple with shining white body . Each storey has different themes dedicated to several legends , freedom fighters, deities, famous women, politicians  and preachers This is basically a Hindu temple dedicated to Goddess symbolizing India as a huge undivided country. A..."
Rishikesh,5,This is an amazing spiritual center. Loved reading about the temple and how it is the first and oldest temple of Rishikesh and that the town gets its name from it. Must visit.
Rishikesh,5,This place would be good for those people who are interested in spirituality as well as in history. i had a good time here
Rishikesh,5,This temple is dedicated to our motherland.  we climbed all the floors and really loved it.  many people visit and enjoy.
Rourkela,5,We were there in Rourkela for Business trip and in evening when we got time we went there and it was super. Lots of lords temples are there and statue of Lord Hanumanji is super its almost 75 feet and location is also good. We...
Rourkela,5,"A big HANUMAN statue arround 80 feet tall is the main attraction, good place to pray and puja specially in the late afternoon."
Rourkela,5,"It is a good place for one who lives in rourkela, because in rourkela there are not a lots of entertainment spots. 

It has a huge glorious statue of Lord Hanuman. That's the great thing there."
Rourkela,3,"Its situated near RGH, Rourkela. The hanuman statue is 75'4''. There are lots of temples in the campus."
Rourkela,5,"Tradition, practices and Culture that shape our society can all be seen here. It's one place where you may enjoy din and also enjoy peace. A stroll here is an experience."
Sambalpur,3,"Budharaja is a small phallic shaped hillock in Sambalpur, Odisha, India. There is a Shiva temple situated on the top.[1] A concrete road goes to the temple from the base. The locality on the eastern side of the hillock is known as Budharaja due to..."
Sambalpur,5,Brilliant. The location of the temple is very beautiful. It is the highest point of Sambalpur. The temple is well maintained. There are 120 steps to reach the temple.
Sambalpur,4,"Situated on the top of a small hillock right in the midle Sambalpur Buddharaja temple can be reached by a short uphill drive through a densely forested road by any motor convenience.. Not very crowded, this Shiva temple is a peaceful place where youi can..."
Sambalpur,4,"Situated on the top of a small hillock right in the middle of Sambalpur town, Buddharaja temple can be reached by a short uphill drive through a densely forested road. Not very crowded, this Shiva temple is a peaceful place right amidst the din of..."
Sambalpur,3,"I spend 5 hours here roaming aimlessly, trying to get something from the wildlife santuary. Nevertheless, i was dissapointed with everything thing place had to offer."
Satara,5,"The Fort offers an amazing view from the top. Best if visited during monsoon. 

The area at the top is around 2 km and hence it makes the best option if you want to plan for a small hike for a 4-5-year-olds. Makes a perfect..."
Satara,5,Fort is close by if you are in main satara. The fort is not in good state but view from Fort is awesome. There is temple on fort to visit. You can take your car up n very lil to walk.
Satara,4,"This place has a importance in the history of Maharashtra. Situated in the city, also offer nice view of Satara city. Need more maintenance."
Satara,2,"My heart broke and I felt hugely frustrated looking at the condition of this very significant historical monument. The approach road there is very bad, not maintained at all, so the the condition of the fort. Went there with lot of respect and expectations, having..."
Satara,4,Located at the center of the city and the best place to have a panoramic view of Satara city. Little narrow road is available to reach the top of the fort one can drive up to the gate. Fort offers nothing much and mostly in...
Sawai Madhopur,5,"The water fall is awesome, pure nature bliss. Must visit for nature & wild life lovers. See the wild animals in their natural habitat. I saw monkey kids playing with each other, that was just awesome. Deer and a lot of birds are common sights."
Sawai Madhopur,3,amreshawar temole in side the forest this shiv mandir near the national
Sawai Madhopur,4,Bid of a climb but worth it for the amazing views of the valley below and to see this Lord Shiva temple.
Sawai Madhopur,3,nestled amidst the high hills on the way to Ranthombore National Park is the sacred Amreshwar Mahadev Temple.
Sawai Madhopur,3,"Amreshwar Mahadev located inside the forest and is a temple of Lord Shiva.
Once one exits the Ranthambore reserves main gate on the main road please take the left turn, some distance ahead, around 2km+- on the left there is a gate,( easily missed if..."
Shimla,5,"Nice place to visit.
Enjoyed a lot.
The scenery visible from there is the main attraction.
Better Rides are available in wow but because of the scenery view it became awesome"
Shimla,4,"So if you're looking for fun activities in the mountains, this is a good option. There's plenty available - from ziplining, go-karting to paintball, archery. We took a combo of 6 which cost us Rs 1000 per person - I think they have reduced prices..."
Shimla,2,"We have visited the place during our visit to Kufri/Shimla. There is utter confusion in the entry gate and does not have a proper ticket counter. The rates for different activities are exorbitant, and it is very difficult to find out whether the persons approaching..."
Shimla,5,the first thing you will notice is the view. you can enjoy the breathtaking view with some adventurous rides. there are different packages for indoor and outdoor activities. not so many rides but descent number of rides are there. some commando training activities are also...
Shimla,2,We were in a group with three kids so went there to enjoy some clean snow as the snow on the sides of the road was very dirty. INR 750/person for indoor activities is too much and the worst thing is that you have to...
Shirdi,3,"A tiny home of Abdul Baba, A Humble place by the Chavadi. You see photos and prayers offered to Sai baba."
Shirdi,5,Good to see since Abdul Baba was a great devotee of Baba. He was a strong devotee and seems to have taken the foot steps of Baba after his samadhi.
Shirdi,4,a visit to this cottage takes you back to the good old days baba spent his life era- abdul baba was one of the most closest to baba and even out of sheer curiosity you must visit this place as there are lots of original...
Shirdi,4,This place has many pictures and many items are there to see and feel the place as Sai Baba must have felt (very interesting and peaceful place opposite Hauman temple)
Shirdi,4,"The adul baba cottage is just opp chavdi.  The cottage consists of a small room, with walls lined with photos of Sai Baba and Abdul Baba. Even though a small place, it is worth visiting for the sense of tranquility that you get."
Shoja,4,a short trek through the forest from Jalori takes you to Raghupur fort which is not a fort but it does made us feel on the top of the world. The 360 degree of mountain ranges is stunning. a good picnic spot with family.
Shoja,4,Raghupur is situated 3 km far from jalori pass Raghupur is best place in the world pleade visit here the old fort of britishisn
Shoja,4,4 KM from Jalori Jot. Frankly speaking it is not a place to visit on the name of fort. The trekking towards Fort is mush better than the fort itself.
Shoja,4,"You have to climb around 4 kms from Jalori to reach there and as you keep going up, the view gets amazing. The final destination has excellent view but the place is bit dirty."
Shoja,4,"3 km short hike from jalori pass - it's fairly decent walk and gives you view of the snow capped kinnaur kailash range and green valleys on both sides. on clear day, apparently dhauldhar range can also be seen. we had packed picnic lunch and..."
Siliguri,4,"This is a ideal place to pass 2 to 3 hours spare waiting time in Siliguri, specially while returning to home from north east stats or Darjeeling, specially for Bengal Tourists as as per my knowledge this is the only Jungle Safari in Bengal..."
Siliguri,4,"1. Location : Near Salugara, in sevoke road. Approx 10 kms from Siliguri junction
2. Entry fees : 25 for adults and 10 for kids amd senior citizens. Below 5 is free.
3. Parking : Large parking space. No parking fees.
4. What to do..."
Siliguri,5,Visited with my kiddo for the first time even though I live in Darjeeling. And I must say I was quite impressed with it. We opted for the safari instead of the elephant ride (glad we did so) as the elephant ride is only for...
Siliguri,4,"Didn't expect such a good Safari in Siliguri, good service and facilities. Few animals but had a very close view of the Himalayan Black bear and leopard."
Siliguri,5,"It was altogether an awesome family trip..unlike gir the buses they are using for the safari are fully AC buses,so during the summers its much of a relief..its a place where we can go for a picnic.the location and the scenic beauty inside the park..."
Sivasagar,5,"Shivadol is a temple dedicated to Lord Shiva.  It is located on the banks of Sibsagar Lake of Sibsagar town. It was constructed in 18th Century.  The presiding deity of this temple is Lord Shiva who is worshipped here in Linga form.  Apart from Shiva,..."
Sivasagar,4,This temple is built in 18th century.very serene and well maintained temple.Do meditation here.must visit.
Sivasagar,5,"Dol means temple in Assamese. Sivasagar shivdol is a group of structure comprising three Hindu temples of Shivdol,devidol and Vishnudol.One can see the beautiful views from this temple.NYC and peaceful place."
Sivasagar,3,"Shiva Dol is 180 feet tall and 195 feet in diameter. It is caped seven feet high large Golden Dome, called 'Kolosi', on the topmost part of the dole. The walls of the temple are sculptured with statues of numerous Hindu Gods and Goddesses. The..."
Sivasagar,5,I went there for an official tour. A very serene town. There are a lot of old temples and lakes to visit. The temple and palaces were built during 18th century by Ahom dynasty. Shiv dhol is the biggest and most beautiful of all. The...
Somnath,3,"The temple is small and has great significance however, the area around was reeking with smell of standing water and fish. I guess there is a fishermen colony nearby and being vegetarians the smell was very harsh for us. The pond of the temple had..."
Somnath,4,"A good lord krishna temple, also the front of temple is very good, goomti river is in just front. It is one of the sight seeing point of somnath."
Somnath,5,"although its modern temple but you will feel relaxed .closer to market . very few beggar, beautiful inside idol and temple ."
Somnath,5,Temple is good and has some tales to share with people which dates back and its preety interesting .. one must visit when in Somnath
Somnath,5,"Warm greetings from prabha sreenivasan. Visited bhalka tirth yesterday noon.  Very neat and clean. Not very crowded. The priest told us the whole story and mytholgy behind it. Worth a visit
Prabha"
Srinagar,5,Beautiful mughal garden with natural waterfall uch better than the popular ones in srinagar city.  Very well maintained and mughal architecture is also very good.
Srinagar,5,"it is one of the best mughal gardens of kashmir. beautiful well maintained and full of greenery.
Must visit in Kashmir."
Srinagar,3,We went to achabal for a day trip. The place is similar to the mughla gardens.we found it an average place....
Srinagar,5,"Achabal’s Mughal Garden are splendid and certainly worth a walk if you are passing through Achabal. Achabal is a small laid back town in Kashmir located around 10 KMs from Anantnag .

There is a beautiful water spring that passes right through the center of..."
Srinagar,5,you will find lovely fountains all over.  such a beautiful place to visit.  donot miss as you will not find such lovely views.
Srisailam,4,"People traveling to Srisailam with an intention of visiting temples then its a good place. Just as a tourist destination i would not suggest. We went yesterday after reading the reviews but not as expected. The drive is good. Apart from it weather was hot,..."
Srisailam,4,"mallikarjuna temple in srisailam is one of 12 jyotirlngs in andhra pradesh 220 km from HYDERABAD one of best thing is scenic view of the place , nagarjuna dam site , patal ganga where one will feel to sit there for long time"
Srisailam,5,"most magnificent trip on river patalganga, minimum 1 hour to and 1 hour back and 45 minutes in temple. keep 3 hour in hand.  15-16km  journey in boat is heavenly with  mountain on allsides, and water .all near you..breathtaking,journey. last trip starts at 1pm nearabout..."
Srisailam,4,"This caves located at one of the surrounding hill near by Sri Sailam Temple Hill. We need to go to this caves by spending 35 minutes boat ride. During boat ride, we can enjoy the nature, green hills and river full of water (Krishna). Inside..."
Srisailam,3,First suggestion : There are two boat operators to take you there - the Govt. and the Private. Please go to the Govt. one.  You need to start there at 9:00AM.  Private operator took a very long time to start since he didn't have the...
Tarkarli,5,just go here to relax! Calm & serene :) the access is quite bumpy ride but worth a visit. The sunset from here is just amazing. The restaurant options are quite limited. Be sure you eat at a hygienic place.
Tarkarli,5,"The beach is cleanest and has a very fantastic view. Though over the years footfall has increased,but still it still clean and almost virgin.Since it is less popular among other beaches,no proper restroom are here."
Tarkarli,5,Visit this Beach and stay at Jamdool Resort. which is very friendly service and great food. Place is at center of Sindhudurg district. easily accessible to Devgad/VijayDurg and Malvan/Vengurla side
Tarkarli,5,It is one of the best beaches in Maharashtra. It is quite clean beach and very clear water. If one wants to enjoy in sea water and eat the local fish cuisines this is the place. Travelling here is a bit difficult. The nearest railway...
Tarkarli,5,"5 kms ahead of Tarkarli, devbagh beach ( devbagh sangam ) is best place to enjoy clean and quite beach. Tsunami island, seagulls and Dolphins...What more you can ask for....Kids enjoyed the most , making castles, collecting variety of shells, fishing boats, adventure sports and..."
Tawang,4,"Brahma-dung-chungAniGompais about 8 km distance from Tawangtownship, which is considered one of the oldest AniGompas of this region situated in the northern part of Tawang.This nunnery hosts about 45 nuns of Buddhist faith, who are also called Anis.
Tawang City in which location Brahma-dung-chungAniGompa is..."
Tawang,4,"As impressive as I found the Tawang Monastery to be. 
The Ani Gompa  lies several miles farther up the mountains from the Tawang Monastery. 
Even more remote and less visited than the Tawang Monastery, the Ani Gompa, founded in 1816, has a special feel to..."
Tawang,4,It is a Nunnery which is not kept in a very good condition. It is only for girls. Way smaller than the Tawang Monastery but it has a 400 year old story to it. When we went there the doors were closed but a cute...
Tawang,5,"spend a quiet morning and explore preferably in solitude...
a charming experience. be respectful and humble and do not litter"
Tawang,5,"It is a sheer privilege to visit this one of the oldest Ani Gompa in Tawang and see first hand how nuns are trained, how they live and how they spend their lives for liberation which is the motivation to join the nunnery.
During my..."
Thekkady,4,"a must visit place of in Thekkady, a great experiences, lot to learn, experience and feel the various ayurveda and spices, which make Kerala world famous"
Thekkady,4,"very good place,very natural,informative,photography not allowed inside the musem,but photo points are provided"
Thekkady,4,Plan to visit this place between 3:30pm to 5pm and you will have a cool breeze and amazing view of Tamil Nadu from here. It shows the stark contrast between the two States in its geography.
Thekkady,4,"It's nice place .

It's located in Idukki district . Kattappana- Kumily road 
 Kerala - Tamilnad border ..and view of Gudallor district of Tamilnad ."
Thekkady,4,"The journey to this small village ends up in a wonder land near Tamil Nadu border. The grass lands, slippery rocks, streams cascading as water falls to Tamil Nadu, the cool breeze and the beautiful scenery -  It's an unpolluted area and the view of..."
Tirunelveli,5,Alternate place to enjoy the waterfalls if you find Courtralam is crowded ! There are more than a few spots to enjoy the water here. Since this is located on the protected zone pls make sure you don’t carry any booze. But always check with...
Tirunelveli,5,"The lords Special saint Agasthiar mediated in this place.  He was given a wonderful place to meditate and watch Siva and Parvathi's marriage from the South of India.   Nowadays, most people can just watch the teertham at Kalyani and walk down and bathe in the..."
Tirunelveli,2,Just remove the cloths and with minimal attire drench oneself by standing under the waterfall. Come out with freshness and all the body ache gone.
Tirunelveli,5,This is one of the best places that are in Tirunelveli area.this waterfall is said be have a good medicinal effect and the name came from a famous person agastjiyar who lived in the old traditional era of tamilnadu.. This place is good to go...
Tirunelveli,5,"With the heavy force of water, this waterfall is really awesome.  There is water almost heavy to ease off our pains and stress , monsoons are perfect for a visit. Lot of monkeys all around the place. One definitely needs a personal vehicle to reach..."
Udaipur,4,"If you like to see something out of the usual tourist circuit, this site of the royal chhatris is the place to go.A real quiet place with no crowds, no ""guides"" chasing you around, just an interest place to explore by yourself."
Udaipur,2,"totally disappointing place in Udaipur, does not offers any good view, not even properly maintained. try to avoid this ."
Udaipur,4,"place having different art over the stone.but no body is taking care of that place,bushes were here and there"
Udaipur,4,"Not many visit this place.

Maharajas are cremated at this place and its a huge place with very less crowd.

Its okay to skip this place at there are many places to see in Udaipur.

Ahar Cenotaphs and Ahar Museum are the same, which google..."
Udaipur,4,Ahar Cenotaphs is a different place with less crowd. Evening time is good time to visit here and It is good place to click pictures
Udhampur,3,"This is small temple Enroute Shivkori of hardly 6kms from market which can be reached by autoricksaw.

This is a small temple (under construction as of 17th April 2016). Have a big & very imp history about a saint believe on Vaishnodevi.

Go ahead take..."
Udhampur,4,"If you have time and wanted to visit every temple. You are welcome here. 

Location is famous in locals.

Need to develop the area.

You can visit this place while going to Shiv Khori."
Udhampur,3,Its is said that there was a saitn for around 12 years daily used to do the yatra and visit the holy shrine and one day he got VARDAAN in form of flower which turned into a small girl. The statue if facing towards the...
Udhampur,4,"It is an old temple on Katra - Reasi road. Baba Jitoo was great follower of Mata Vaishno Devi.Do listen to the stories of Jitoo Baba from the locals.
The history and story of Baba Jitoo is very emotional and touching. 
The water source close..."
Udhampur,4,It is an old temple on Katra - Reasi road. A 3 day fair is held in June attracting large crowd from nearyby. There’s also spring water (holy water with miraculous) that flows in front of the shrine.
